order_id;product_id;unitprice;quantity;customer_id;orderdate;employee_id;deliverydate
12518;20;1194,0;80;200;2021-06-10;9;2021-06-11
13479;20;36,95;23;49;2021-10-28;10;2021-10-29
14608;14;1233,01;76;33;2020-06-05;1;2020-06-06
10612;7;833,47;1;64;2019-05-10;7;2019-05-11
13355;2;806,08;37;8;2020-11-14;5;2020-11-15
13267;17;322,06;11;53;2019-12-22;1;2019-12-23
13742;8;355,9;33;55;2020-12-30;5;2020-12-31
13273;4;1135,24;49;133;2020-10-28;5;2020-10-29
12119;6;838,48;7;63;2019-07-19;5;2019-07-20
14640;2;12,4;20;197;2021-08-16;8;2021-08-17
11676;6;459,1;36;40;2020-04-28;7;2020-04-29
10091;3;920,85;16;37;2021-11-05;5;2021-11-06
10705;7;933,2;6;118;2021-07-16;10;2021-07-17
12109;14;1151,34;21;63;2020-05-16;9;2020-05-17
14236;1;323,2;4;189;2020-06-19;8;2020-06-20
11436;1;165,09;35;141;2020-02-04;6;2020-02-05
13231;18;379,34;20;37;2021-10-23;6;2021-10-24
12879;14;273,96;79;125;2019-08-27;3;2019-08-28
11842;3;1005,05;12;74;2019-10-26;8;2019-10-27
10047;12;643,02;51;33;2019-10-30;2;2019-10-31
14248;9;957,34;90;33;2021-09-25;4;2021-09-26
14558;18;927,2;59;188;2020-01-27;3;2020-01-28
11063;18;395,73;89;58;2021-12-09;6;2021-12-10
14551;15;701,56;51;41;2021-01-21;5;2021-01-22
10359;16;997,91;26;118;2021-04-12;7;2021-04-13
12137;13;805,39;34;152;2019-04-07;10;2019-04-08
10057;19;674,77;40;167;2019-10-29;4;2019-10-30
14135;6;531,85;99;114;2019-06-30;6;2019-07-01
13632;9;1143,59;30;12;2021-01-15;6;2021-01-16
13937;14;453,96;2;17;2021-04-23;10;2021-04-24
14098;13;1094,14;100;184;2019-12-24;4;2019-12-25
12605;10;535,6;41;142;2021-03-16;3;2021-03-17
14782;11;570,13;52;100;2020-05-25;7;2020-05-26
12602;20;973,11;35;172;2021-04-08;2;2021-04-09
14401;13;960,04;52;16;2021-05-26;9;2021-05-27
10797;11;357,16;28;184;2020-10-27;4;2020-10-28
11054;13;110,07;68;166;2020-12-10;1;2020-12-11
11269;4;215,46;41;1;2021-01-21;10;2021-01-22
14133;11;388,73;13;169;2021-02-21;1;2021-02-22
13691;1;1008,72;67;83;2020-02-23;9;2020-02-24
10548;12;720,6;68;184;2021-09-06;7;2021-09-07
10697;14;1218,19;100;24;2019-02-05;5;2019-02-06
12672;5;888,84;43;155;2019-11-20;3;2019-11-21
14284;11;461,95;30;94;2020-03-27;4;2020-03-28
13865;17;246,77;32;70;2021-04-22;2;2021-04-23
10446;12;437,14;72;164;2021-09-07;1;2021-09-08
11396;4;173,73;47;134;2019-07-08;1;2019-07-09
10942;4;1216,74;96;62;2021-11-29;2;2021-11-30
13243;1;493,47;96;171;2019-10-02;6;2019-10-03
11409;18;96,2;59;148;2019-12-21;10;2019-12-22
11776;11;241,94;91;20;2020-05-31;5;2020-06-01
13190;12;652,1;85;13;2021-03-11;10;2021-03-12
12291;7;304,43;97;22;2019-05-23;6;2019-05-24
12702;9;293,56;22;91;2019-02-06;4;2019-02-07
14130;1;637,98;73;116;2019-08-31;1;2019-09-01
11036;14;634,05;84;176;2021-01-29;6;2021-01-30
12507;0;75,06;98;146;2020-01-30;6;2020-01-31
12559;6;154,42;18;133;2019-02-02;7;2019-02-03
14675;20;971,88;18;127;2021-09-08;2;2021-09-09
11681;16;1152,33;9;1;2020-10-10;4;2020-10-11
10045;12;626,33;24;14;2019-06-09;4;2019-06-10
13615;3;960,67;92;17;2021-07-30;1;2021-07-31
10444;17;836,33;72;76;2020-05-28;10;2020-05-29
11310;20;421,57;78;190;2020-01-30;9;2020-01-31
13414;17;35,52;80;35;2019-01-06;2;2019-01-07
14693;5;1083,87;66;39;2019-12-19;7;2019-12-20
10903;15;300,22;72;74;2019-02-07;3;2019-02-08
12418;0;791,77;4;134;2021-12-07;10;2021-12-08
10702;14;905,37;53;114;2021-03-18;7;2021-03-19
13106;15;1019,6;64;39;2021-10-06;2;2021-10-07
14805;1;238,68;24;194;2020-06-30;6;2020-07-01
13765;12;190,73;94;152;2021-07-06;3;2021-07-07
11884;1;927,56;92;144;2019-07-14;8;2019-07-15
13081;9;155,99;7;127;2019-01-14;2;2019-01-15
13429;17;460,74;95;73;2019-05-19;4;2019-05-20
12765;3;608,33;17;103;2020-11-05;3;2020-11-06
10181;17;591,72;36;95;2020-01-31;5;2020-02-01
11573;15;1232,77;10;177;2020-04-21;5;2020-04-22
12141;13;914,63;62;16;2020-10-05;9;2020-10-06
14689;8;688,61;6;128;2020-09-21;4;2020-09-22
11810;3;583,33;92;39;2021-10-03;7;2021-10-04
11344;2;44,17;11;137;2020-06-27;3;2020-06-28
11587;18;44,15;27;118;2019-01-08;2;2019-01-09
12995;20;790,9;72;135;2020-03-14;5;2020-03-15
10034;14;380,22;32;107;2019-01-21;7;2019-01-22
10938;9;473,02;98;179;2021-05-24;9;2021-05-25
10137;11;236,51;63;103;2020-10-20;2;2020-10-21
14749;16;1073,68;16;141;2021-09-03;10;2021-09-04
12269;8;971,58;83;165;2021-03-06;3;2021-03-07
10325;8;104,03;86;58;2019-02-13;7;2019-02-14
10398;3;844,98;50;58;2021-07-06;3;2021-07-07
12586;16;1023,83;49;145;2021-04-28;5;2021-04-29
12212;7;650,64;8;30;2019-04-11;3;2019-04-12
12151;2;765,11;88;88;2020-08-12;7;2020-08-13
11146;9;48,97;20;197;2021-11-25;1;2021-11-26
13750;10;925,24;93;7;2021-10-21;3;2021-10-22
12605;9;408,12;100;191;2021-01-12;10;2021-01-13
11791;9;1233,6;83;14;2020-08-07;10;2020-08-08
11918;9;1140,73;75;107;2019-07-04;7;2019-07-05
11669;19;957,2;76;131;2021-06-23;8;2021-06-24
11659;3;421,43;85;113;2020-05-03;1;2020-05-04
10009;4;389,95;1;97;2021-05-24;9;2021-05-25
14448;17;23,9;10;73;2019-04-12;5;2019-04-13
10414;19;112,53;92;188;2020-11-12;10;2020-11-13
14734;5;447,04;37;133;2021-02-21;6;2021-02-22
11931;17;1007,99;15;1;2021-06-04;3;2021-06-05
13512;11;979,38;75;126;2021-10-02;1;2021-10-03
11468;8;146,48;93;100;2019-03-08;9;2019-03-09
10797;20;377,11;96;187;2019-08-23;7;2019-08-24
11451;4;889,82;57;35;2021-11-02;3;2021-11-03
14121;7;32,16;12;170;2021-05-11;6;2021-05-12
11090;16;717,66;19;48;2020-12-24;10;2020-12-25
10706;2;562,32;20;145;2021-02-19;9;2021-02-20
11867;4;1081,68;87;131;2019-06-11;5;2019-06-12
10040;9;592,43;7;19;2019-05-29;1;2019-05-30
10880;9;268,55;74;146;2021-05-19;9;2021-05-20
10719;8;494,19;46;89;2021-05-26;5;2021-05-27
13501;7;1065,85;91;186;2019-06-14;3;2019-06-15
11818;13;182,19;28;3;2020-02-04;5;2020-02-05
10874;18;558,06;54;137;2019-07-24;7;2019-07-25
11941;5;925,52;100;73;2020-06-11;8;2020-06-12
14469;13;1062,02;5;35;2019-03-15;6;2019-03-16
12555;11;542,08;94;164;2020-03-23;1;2020-03-24
13925;7;906,81;28;81;2019-01-08;1;2019-01-09
10571;20;1011,03;84;172;2020-05-07;2;2020-05-08
10518;17;737,5;88;11;2019-03-20;4;2019-03-21
11058;0;476,22;4;151;2020-10-25;4;2020-10-26
13317;0;236,49;79;19;2019-02-02;5;2019-02-03
13688;15;611,86;90;168;2019-01-19;5;2019-01-20
13946;12;1177,48;62;135;2021-09-02;8;2021-09-03
10394;13;343,79;98;172;2020-05-19;7;2020-05-20
10078;3;673,79;25;173;2019-08-01;3;2019-08-02
13850;7;707,25;16;74;2020-08-05;5;2020-08-06
12224;2;25,67;79;150;2021-09-03;4;2021-09-04
10780;5;642,89;97;81;2020-07-19;2;2020-07-20
13003;13;710,77;58;13;2020-01-02;7;2020-01-03
10607;9;243,84;86;185;2019-09-17;4;2019-09-18
10991;17;160,98;73;118;2021-03-03;7;2021-03-04
13100;16;18,3;34;107;2020-09-07;7;2020-09-08
10410;15;661,19;76;37;2019-07-18;6;2019-07-19
10367;14;248,33;71;38;2019-06-15;10;2019-06-16
14437;5;1114,87;10;115;2021-02-23;6;2021-02-24
11272;2;419,03;57;108;2021-09-22;6;2021-09-23
11402;3;733,34;50;13;2019-07-21;9;2019-07-22
13990;19;1176,44;9;48;2020-08-02;3;2020-08-03
14428;13;266,41;76;58;2020-01-22;1;2020-01-23
11569;18;789,15;3;171;2020-12-10;3;2020-12-11
14794;14;762,17;42;177;2021-12-09;8;2021-12-10
11200;20;1117,72;87;111;2019-03-28;6;2019-03-29
11659;10;1146,25;73;152;2020-04-04;5;2020-04-05
13002;0;124,78;56;179;2020-01-22;5;2020-01-23
14562;17;1111,3;50;182;2020-07-16;6;2020-07-17
12007;10;1220,94;84;63;2021-08-24;3;2021-08-25
13011;9;659,95;34;175;2019-02-27;3;2019-02-28
12329;14;892,41;76;77;2021-10-08;10;2021-10-09
11292;18;343,19;96;168;2021-07-01;6;2021-07-02
13006;9;1047,54;69;140;2020-11-15;6;2020-11-16
11226;3;242,05;7;120;2020-10-31;8;2020-11-01
10044;15;897,75;27;40;2020-02-12;1;2020-02-13
12099;3;1117,68;32;73;2019-09-10;3;2019-09-11
12124;8;1235,68;7;76;2021-10-18;2;2021-10-19
14349;18;627,97;76;96;2020-03-25;6;2020-03-26
14303;13;104,81;4;27;2021-10-31;2;2021-11-01
10987;19;19,44;62;192;2020-04-06;5;2020-04-07
14187;3;984,49;100;172;2021-10-23;6;2021-10-24
14811;9;170,64;53;55;2019-01-22;10;2019-01-23
14320;3;762,91;60;141;2020-11-26;9;2020-11-27
10674;9;25,26;56;146;2020-07-11;1;2020-07-12
10986;11;238,56;50;21;2021-12-03;4;2021-12-04
11601;9;1197,8;15;87;2019-08-28;8;2019-08-29
10715;5;980,07;59;120;2019-03-01;6;2019-03-02
13923;14;801,82;37;12;2021-05-08;3;2021-05-09
14381;17;320,67;37;10;2020-11-17;2;2020-11-18
10446;10;989,9;1;73;2021-03-04;5;2021-03-05
10697;20;582,1;73;160;2020-10-14;10;2020-10-15
13042;14;962,51;63;171;2020-05-04;8;2020-05-05
10225;17;1039,0;12;168;2019-02-27;1;2019-02-28
14341;1;681,62;76;158;2021-05-16;10;2021-05-17
13050;15;1244,15;57;159;2021-01-07;1;2021-01-08
12762;16;237,1;100;57;2019-12-26;6;2019-12-27
13952;13;687,37;10;49;2019-09-17;8;2019-09-18
14487;7;1031,26;62;36;2019-11-06;3;2019-11-07
14979;10;661,96;53;103;2021-08-14;8;2021-08-15
11813;13;1217,32;12;175;2019-09-10;6;2019-09-11
13659;0;438,95;51;87;2021-07-28;2;2021-07-29
12047;5;968,36;83;126;2020-06-09;9;2020-06-10
11429;10;554,96;45;141;2019-04-15;8;2019-04-16
12152;9;295,7;90;138;2020-01-04;4;2020-01-05
10835;14;18,85;56;161;2019-08-23;7;2019-08-24
13647;11;1049,84;20;60;2021-01-04;1;2021-01-05
13355;6;1162,91;6;80;2020-03-02;8;2020-03-03
12714;19;1146,09;35;116;2019-05-08;5;2019-05-09
12228;2;271,93;45;192;2021-06-11;10;2021-06-12
10792;9;843,13;56;185;2020-12-28;2;2020-12-29
14181;7;878,06;79;192;2019-02-17;1;2019-02-18
11706;14;697,49;49;166;2021-04-08;3;2021-04-09
11929;4;70,97;28;139;2021-01-13;1;2021-01-14
14219;13;596,74;21;148;2020-07-07;8;2020-07-08
13739;2;1139,49;30;124;2019-04-20;8;2019-04-21
14872;12;755,08;74;180;2020-05-13;2;2020-05-14
13118;5;499,71;33;89;2021-11-09;1;2021-11-10
10082;9;308,12;69;171;2020-10-24;1;2020-10-25
13621;19;860,13;75;122;2019-02-22;5;2019-02-23
11525;19;1112,29;26;168;2019-05-02;10;2019-05-03
11078;3;120,76;62;180;2021-07-06;5;2021-07-07
11622;17;498,45;20;155;2021-04-23;10;2021-04-24
11174;9;819,77;13;12;2021-04-13;8;2021-04-14
10353;9;495,88;42;67;2021-05-21;3;2021-05-22
14363;19;659,11;76;1;2020-08-17;9;2020-08-18
11616;20;457,16;81;115;2019-09-10;1;2019-09-11
13092;11;737,54;68;46;2021-10-16;6;2021-10-17
14955;14;505,22;52;21;2020-02-04;8;2020-02-05
14920;12;154,39;65;34;2020-03-30;2;2020-03-31
12325;0;1197,67;77;99;2019-01-23;8;2019-01-24
13940;13;791,85;23;72;2019-04-08;4;2019-04-09
14277;12;209,22;42;129;2020-05-31;3;2020-06-01
13317;13;906,62;37;79;2019-11-05;9;2019-11-06
14794;2;847,02;51;83;2021-05-04;2;2021-05-05
10971;5;681,81;61;78;2019-12-25;10;2019-12-26
11094;10;908,1;93;53;2020-03-19;9;2020-03-20
11200;0;682,11;10;51;2019-05-04;8;2019-05-05
12306;5;1186,58;83;121;2020-03-04;10;2020-03-05
12440;0;1031,33;22;152;2019-06-16;7;2019-06-17
13437;4;1226,87;57;76;2021-08-02;9;2021-08-03
10826;10;291,75;37;185;2019-05-29;3;2019-05-30
14221;6;231,59;71;181;2019-05-24;8;2019-05-25
11474;7;758,4;54;146;2019-11-26;8;2019-11-27
13071;4;821,58;92;172;2020-02-21;9;2020-02-22
12986;10;420,12;88;164;2019-03-17;3;2019-03-18
12505;17;314,94;89;191;2021-06-29;4;2021-06-30
14124;17;117,2;99;79;2021-06-30;3;2021-07-01
13332;1;553,97;6;133;2020-10-14;5;2020-10-15
10582;17;26,26;33;177;2021-09-09;5;2021-09-10
13726;20;1164,94;88;126;2020-08-04;5;2020-08-05
14021;19;1142,63;99;193;2020-07-17;3;2020-07-18
11588;5;749,12;92;39;2019-01-19;1;2019-01-20
14335;1;66,02;85;46;2020-09-12;5;2020-09-13
14250;16;640,47;3;37;2021-01-30;9;2021-01-31
10764;2;302,17;94;90;2021-07-20;6;2021-07-21
10578;17;219,96;50;46;2021-10-09;7;2021-10-10
14281;8;805,25;63;136;2021-02-21;7;2021-02-22
11475;18;133,97;43;181;2020-01-24;10;2020-01-25
11590;13;1001,93;42;72;2019-01-28;10;2019-01-29
10704;6;496,91;63;41;2019-02-09;6;2019-02-10
12511;4;242,02;31;182;2020-06-05;10;2020-06-06
14562;4;718,64;49;191;2020-01-13;4;2020-01-14
14070;8;399,41;35;163;2019-04-23;4;2019-04-24
11622;19;1081,73;93;49;2019-06-03;10;2019-06-04
14503;4;921,13;68;147;2020-12-30;5;2020-12-31
11810;10;1129,35;70;127;2020-07-04;8;2020-07-05
11230;4;564,96;57;28;2021-04-10;5;2021-04-11
11376;10;721,23;85;103;2019-10-01;1;2019-10-02
12001;5;838,52;28;0;2019-11-17;10;2019-11-18
10189;5;772,87;11;111;2019-12-11;8;2019-12-12
13942;20;1139,9;86;172;2019-11-09;1;2019-11-10
11527;20;371,01;11;56;2020-01-01;2;2020-01-02
14709;17;753,32;15;16;2021-06-25;3;2021-06-26
14049;3;380,8;23;52;2021-09-27;7;2021-09-28
10993;19;478,0;83;200;2020-02-18;7;2020-02-19
14267;20;496,29;93;187;2020-01-20;2;2020-01-21
12947;6;385,52;2;143;2019-11-20;8;2019-11-21
14822;11;406,27;6;182;2019-01-02;8;2019-01-03
14364;14;996,89;48;106;2019-10-24;5;2019-10-25
12680;6;777,0;17;105;2019-03-10;2;2019-03-11
12974;5;1147,91;45;73;2020-09-07;7;2020-09-08
10534;17;654,26;13;189;2019-05-02;9;2019-05-03
12443;5;874,19;37;168;2019-12-11;1;2019-12-12
12989;4;792,61;20;107;2019-01-06;1;2019-01-07
11557;13;329,03;67;123;2020-01-01;7;2020-01-02
10560;6;865,4;47;64;2018-12-10;9;2018-12-11
13043;13;301,69;87;127;2019-04-25;2;2019-04-26
12408;9;47,87;86;78;2020-06-10;6;2020-06-11
13107;8;94,68;1;133;2019-07-24;3;2019-07-25
11142;6;1185,02;82;12;2019-06-19;2;2019-06-20
10430;13;874,21;25;200;2021-07-26;8;2021-07-27
13695;3;485,11;53;38;2019-10-20;4;2019-10-21
13248;7;893,88;100;177;2019-11-23;8;2019-11-24
11823;19;697,86;70;33;2019-11-18;8;2019-11-19
10934;7;549,93;42;59;2021-09-07;3;2021-09-08
10333;10;123,56;52;70;2021-04-04;8;2021-04-05
13907;8;273,57;73;60;2020-05-14;1;2020-05-15
13965;12;487,9;26;159;2021-06-28;5;2021-06-29
13055;3;327,32;51;112;2019-03-09;5;2019-03-10
13394;8;153,37;18;100;2021-04-27;6;2021-04-28
14313;7;273,76;7;25;2019-09-06;2;2019-09-07
13452;20;1160,96;92;185;2020-12-07;6;2020-12-08
10280;17;403,62;54;190;2020-04-24;8;2020-04-25
13819;2;1119,23;13;111;2021-11-16;10;2021-11-17
14155;9;502,15;83;83;2021-04-21;6;2021-04-22
13603;8;410,49;54;200;2021-11-22;1;2021-11-23
11090;13;43,2;96;44;2019-03-23;10;2019-03-24
12907;14;1044,12;27;48;2020-10-18;9;2020-10-19
12368;12;742,25;67;11;2021-01-02;3;2021-01-03
10929;19;1001,06;41;110;2021-11-18;8;2021-11-19
12677;13;1200,91;70;26;2019-05-04;4;2019-05-05
14979;15;1023,32;13;65;2020-07-05;7;2020-07-06
12242;5;623,51;26;126;2020-06-24;9;2020-06-25
14590;1;26,64;77;24;2020-10-13;5;2020-10-14
14941;0;201,5;57;47;2020-02-19;1;2020-02-20
12671;11;152,54;54;32;2021-05-12;6;2021-05-13
11848;11;31,5;94;15;2021-09-19;1;2021-09-20
14127;13;609,91;52;101;2019-06-25;2;2019-06-26
12130;6;1198,98;96;38;2019-02-22;7;2019-02-23
11579;12;206,34;72;61;2021-02-04;10;2021-02-05
13196;15;1073,09;15;13;2021-06-11;2;2021-06-12
12230;0;200,53;23;124;2019-05-15;5;2019-05-16
12111;18;68,46;43;59;2019-04-10;10;2019-04-11
13457;9;771,65;74;140;2021-12-03;10;2021-12-04
14074;5;104,73;61;154;2020-08-23;1;2020-08-24
13375;2;297,14;28;18;2020-11-16;3;2020-11-17
11265;19;1212,48;15;89;2019-02-05;7;2019-02-06
12878;18;667,67;6;93;2020-10-22;7;2020-10-23
12470;2;962,31;82;162;2019-12-22;1;2019-12-23
10371;18;1023,7;28;108;2019-01-14;5;2019-01-15
11190;12;504,02;12;148;2020-10-01;1;2020-10-02
11055;6;1062,39;98;9;2020-07-11;6;2020-07-12
12759;3;437,98;46;111;2019-02-14;5;2019-02-15
10796;13;299,47;9;41;2021-01-30;10;2021-01-31
14865;17;1044,81;6;26;2019-07-12;3;2019-07-13
12952;11;104,14;27;187;2019-11-26;3;2019-11-27
14161;15;1148,15;44;1;2019-05-18;8;2019-05-19
12715;17;509,39;52;174;2020-11-10;10;2020-11-11
12999;19;738,08;87;15;2020-10-11;7;2020-10-12
11246;2;447,35;23;160;2020-09-26;8;2020-09-27
14069;16;550,73;86;172;2021-10-17;7;2021-10-18
12315;19;66,04;41;137;2021-05-08;9;2021-05-09
11321;12;853,04;17;65;2021-12-01;2;2021-12-02
13285;7;694,18;26;199;2020-04-01;1;2020-04-02
11586;3;22,88;12;137;2019-08-23;5;2019-08-24
13998;14;793,76;27;165;2019-04-26;7;2019-04-27
13521;18;927,03;80;91;2021-10-03;9;2021-10-04
12990;10;945,74;20;196;2021-12-08;4;2021-12-09
10839;12;15,23;59;84;2021-06-14;1;2021-06-15
14509;1;635,14;17;46;2021-01-06;4;2021-01-07
14023;17;86,59;16;129;2019-12-06;10;2019-12-07
14334;9;1154,21;50;120;2021-01-18;5;2021-01-19
12187;7;501,13;28;200;2020-11-09;9;2020-11-10
11830;20;1219,56;50;64;2020-12-22;4;2020-12-23
10062;11;498,07;54;29;2020-08-23;7;2020-08-24
11664;9;799,84;17;71;2021-01-09;5;2021-01-10
11294;15;93,1;55;155;2019-04-13;2;2019-04-14
14946;14;1092,9;3;153;2019-12-02;10;2019-12-03
10160;16;638,48;32;188;2020-09-15;6;2020-09-16
11693;18;516,58;11;186;2019-01-27;8;2019-01-28
10620;11;583,35;7;36;2019-03-21;8;2019-03-22
10158;10;706,31;1;53;2020-08-20;2;2020-08-21
11580;3;126,14;42;41;2021-09-27;9;2021-09-28
12612;15;983,44;30;161;2018-12-17;8;2018-12-18
11660;4;277,1;82;49;2021-07-01;6;2021-07-02
11112;10;702,31;90;102;2021-08-12;2;2021-08-13
13486;11;441,59;19;49;2020-06-10;1;2020-06-11
11358;1;1012,39;44;8;2019-11-06;8;2019-11-07
14613;18;1178,8;21;2;2020-07-06;3;2020-07-07
11403;11;11,27;50;196;2020-10-13;9;2020-10-14
11829;18;476,55;62;89;2019-05-21;6;2019-05-22
11814;2;36,84;93;31;2019-07-23;5;2019-07-24
13739;14;942,32;25;109;2020-01-31;1;2020-02-01
14159;3;69,52;67;51;2021-06-23;3;2021-06-24
12061;3;733,9;49;172;2020-05-18;8;2020-05-19
14653;0;433,39;18;8;2020-08-16;6;2020-08-17
11918;2;99,92;61;44;2020-12-21;7;2020-12-22
14759;9;748,69;46;119;2019-09-13;2;2019-09-14
13601;18;123,25;45;35;2019-04-25;10;2019-04-26
10366;20;74,86;85;147;2020-12-09;5;2020-12-10
13623;1;911,76;48;165;2019-12-25;2;2019-12-26
10399;17;534,12;87;149;2021-06-26;10;2021-06-27
14042;18;903,83;100;168;2020-05-03;3;2020-05-04
11591;8;355,48;71;107;2021-02-23;7;2021-02-24
14791;16;715,19;64;176;2020-07-14;6;2020-07-15
12117;14;870,23;83;199;2021-03-03;1;2021-03-04
12838;14;534,14;69;64;2019-03-29;6;2019-03-30
13827;5;354,64;70;40;2021-02-26;9;2021-02-27
13288;5;135,74;33;94;2021-01-17;7;2021-01-18
13729;6;1074,91;87;198;2019-04-20;3;2019-04-21
10751;3;217,85;52;71;2021-02-06;7;2021-02-07
10520;14;19,91;10;47;2021-03-23;2;2021-03-24
13730;2;1193,76;23;160;2019-01-24;3;2019-01-25
13122;9;262,65;96;131;2020-01-26;4;2020-01-27
10433;0;103,13;44;114;2021-03-17;6;2021-03-18
10965;0;988,89;68;108;2020-07-10;7;2020-07-11
14061;12;471,25;84;40;2019-05-27;6;2019-05-28
14842;7;458,19;32;74;2020-08-17;5;2020-08-18
10930;2;362,28;5;47;2021-06-18;10;2021-06-19
10455;9;72,81;48;195;2019-05-05;9;2019-05-06
11077;4;374,55;51;134;2020-12-06;4;2020-12-07
14723;11;488,92;60;169;2020-12-22;6;2020-12-23
11894;8;1055,29;61;101;2019-07-16;9;2019-07-17
11420;15;297,8;78;117;2021-07-05;10;2021-07-06
13156;8;369,72;34;157;2020-06-12;6;2020-06-13
12046;11;559,66;74;164;2021-07-04;9;2021-07-05
12407;1;561,41;76;118;2021-06-24;5;2021-06-25
13646;13;243,5;95;54;2020-09-10;5;2020-09-11
13928;2;924,55;26;163;2020-07-11;8;2020-07-12
14874;1;208,21;12;163;2021-09-24;4;2021-09-25
11442;12;830,9;41;169;2019-07-25;10;2019-07-26
13949;5;827,14;94;71;2019-09-24;10;2019-09-25
11054;15;895,04;29;107;2020-12-19;2;2020-12-20
11396;0;76,56;26;112;2019-05-04;5;2019-05-05
13689;6;343,67;81;79;2021-10-03;4;2021-10-04
10947;3;580,57;61;43;2019-08-25;5;2019-08-26
13173;10;528,67;24;72;2021-06-03;9;2021-06-04
10086;5;817,03;2;97;2021-10-21;5;2021-10-22
14641;11;864,19;74;66;2020-04-17;5;2020-04-18
10068;5;263,91;13;181;2019-10-19;6;2019-10-20
13969;7;1037,14;93;138;2021-02-08;9;2021-02-09
10726;19;1177,73;3;64;2020-03-07;9;2020-03-08
14616;18;507,55;9;35;2020-12-18;7;2020-12-19
10121;6;1079,91;47;71;2018-12-10;2;2018-12-11
12365;2;709,9;34;54;2021-07-24;9;2021-07-25
11437;20;140,25;75;18;2019-01-26;10;2019-01-27
11318;7;278,44;4;130;2019-12-14;7;2019-12-15
10578;13;183,17;32;191;2019-11-18;10;2019-11-19
13467;18;1143,38;23;95;2020-10-08;3;2020-10-09
10300;13;153,99;88;11;2019-05-12;1;2019-05-13
11745;2;425,08;69;117;2019-08-11;2;2019-08-12
10057;3;1101,65;31;2;2020-06-16;4;2020-06-17
10830;6;1068,76;15;187;2019-09-03;5;2019-09-04
10575;4;885,88;48;124;2021-08-27;7;2021-08-28
14730;0;764,11;13;68;2019-10-24;1;2019-10-25
10406;2;559,63;54;113;2019-08-08;7;2019-08-09
14399;8;812,53;10;91;2020-07-14;2;2020-07-15
12652;18;431,38;56;157;2019-04-06;2;2019-04-07
10996;11;555,65;70;162;2019-01-11;1;2019-01-12
13916;15;812,43;65;137;2019-09-22;5;2019-09-23
13495;7;1041,96;94;90;2021-04-17;2;2021-04-18
14443;19;747,99;65;110;2020-12-08;1;2020-12-09
13056;19;69,99;35;149;2021-01-31;2;2021-02-01
12542;19;1150,52;34;102;2019-06-28;3;2019-06-29
11883;20;984,58;76;47;2020-04-09;6;2020-04-10
13803;8;402,96;9;177;2019-09-08;9;2019-09-09
14806;11;1153,0;31;74;2020-03-16;9;2020-03-17
10416;12;213,15;27;98;2020-04-07;2;2020-04-08
14236;20;720,61;98;169;2020-07-23;7;2020-07-24
13912;13;733,46;55;147;2020-01-24;6;2020-01-25
12418;1;129,12;73;23;2021-11-23;7;2021-11-24
12309;8;622,2;11;87;2019-05-25;1;2019-05-26
14479;15;468,72;4;45;2020-05-11;2;2020-05-12
13751;18;661,31;8;105;2021-03-23;1;2021-03-24
13857;9;55,31;31;187;2020-02-12;9;2020-02-13
12123;17;93,47;57;161;2020-02-21;7;2020-02-22
11984;5;476,48;93;172;2020-10-08;2;2020-10-09
13969;19;342,19;89;56;2020-05-17;8;2020-05-18
12774;20;402,43;33;40;2021-04-04;4;2021-04-05
14829;12;138,09;21;35;2019-01-17;2;2019-01-18
13144;16;430,36;33;26;2021-09-12;1;2021-09-13
13466;20;513,5;45;21;2019-08-11;2;2019-08-12
10439;6;264,04;14;142;2021-10-06;3;2021-10-07
11626;10;671,66;71;45;2019-05-08;7;2019-05-09
13085;3;631,73;71;162;2021-02-11;9;2021-02-12
14205;14;378,08;91;192;2019-04-22;6;2019-04-23
10022;5;799,32;68;157;2021-09-12;6;2021-09-13
12160;1;789,61;31;71;2021-02-09;9;2021-02-10
11047;18;482,34;87;101;2020-03-03;5;2020-03-04
11636;0;690,87;68;2;2021-07-06;1;2021-07-07
14833;11;458,64;63;140;2019-04-15;1;2019-04-16
12448;20;657,55;67;144;2019-03-14;5;2019-03-15
12210;1;285,42;14;100;2019-03-09;7;2019-03-10
14562;1;930,6;88;33;2019-08-12;4;2019-08-13
11179;2;777,75;27;112;2019-02-21;9;2019-02-22
14306;4;1196,33;80;41;2020-02-05;4;2020-02-06
13157;9;243,18;92;127;2021-05-04;7;2021-05-05
13268;3;140,62;18;98;2018-12-23;8;2018-12-24
10615;16;850,44;4;24;2020-02-06;3;2020-02-07
10865;13;365,86;40;55;2019-07-05;2;2019-07-06
13567;0;986,72;69;165;2020-05-27;9;2020-05-28
11389;6;1095,15;80;175;2019-09-09;1;2019-09-10
12592;12;893,72;29;157;2019-02-01;4;2019-02-02
14646;9;215,25;38;63;2019-07-28;5;2019-07-29
14022;17;298,42;79;132;2019-01-08;8;2019-01-09
13371;0;1169,66;54;185;2020-07-03;2;2020-07-04
12732;13;184,54;51;21;2020-09-28;10;2020-09-29
14905;5;512,69;81;118;2020-05-21;2;2020-05-22
13080;15;57,14;20;18;2019-06-22;7;2019-06-23
12333;13;296,34;47;14;2020-09-22;7;2020-09-23
10346;6;946,48;29;6;2020-10-29;1;2020-10-30
13871;0;543,64;97;181;2021-08-30;9;2021-08-31
14294;10;82,71;2;99;2021-07-04;8;2021-07-05
10635;20;1086,16;68;68;2020-11-07;5;2020-11-08
